Date,Region,Product_ID,Product_Name,Units_Sold,Revenue,Forecasted_Sales,Actual_Sales,Customer_ID,Customer_Name,Order_ID,Order_Status,Sales_Team_Member,Conversion_Status,Retention_Rate
2022-12-01,South,P002,Widget_B,3816,371611.43,361007.71,371611.43,C43679,"Smith, Garcia and Obrien",ORD73555,Completed,Stephen Nichols,Won,92.44
2024-03-01,West,P005,Widget_E,1634,146438.55,145710.27,146438.55,C69979,Thomas LLC,ORD07413,Completed,Donald Schultz,Won,89.3
2025-01-01,South,P002,Widget_B,1605,149864.05,148781.67,149864.05,C82574,"Davis, Jackson and Smith",ORD46291,Completed,Sean Mcgee,Won,91.72
2024-08-01,West,P003,Widget_C,5931,325635.26,336579.15,325635.26,C17629,Gregory-Dixon,ORD54116,Completed,Kelly Rivera,Won,91.39
2023-01-01,West,P004,Widget_D,8497,427394.63,446750.21,427394.63,C04677,Shannon Inc,ORD88868,Cancelled,Zoe Castillo,Won,82.56
2023-12-01,South,P001,Widget_A,4536,358698.19,345243.1,358698.19,C10847,"Anderson, Jordan and Chambers",ORD72963,Completed,Justin Hill,Won,78.48
2023-10-01,West,P004,Widget_D,7798,406605.89,389904.4,406605.89,C40756,"Guzman, Griffin and Sawyer",ORD36594,Completed,Ray Paul,Lost,90.97
2024-05-01,South,P002,Widget_B,4682,404991.99,400835.6,404991.99,C86726,Duncan-Boyer,ORD43763,Completed,Sarah Rodriguez,Won,93.35
2025-02-01,West,P004,Widget_D,9497,588476.22,603610.81,588476.22,C24973,Foster-Harris,ORD75264,Completed,Amanda Norris,Won,80.09
2023-08-01,South,P004,Widget_D,5314,497596.12,497261.8,497596.12,C02524,"Phelps, Russell and Schwartz",ORD02742,Completed,Dr. Craig Brown,Won,94.87
2025-04-01,South,P005,Widget_E,3648,198479.68,205061.31,198479.68,C95707,"Robertson, Carlson and Jimenez",ORD47452,Completed,Mary West,Won,91.96
2022-07-01,South,P004,Widget_D,7960,449776.72,444025.05,449776.72,C50946,Hawkins-Mcintyre,ORD40833,Completed,Aaron Suarez,Won,94.88
2023-12-01,North,P001,Widget_A,9697,538850.8,562119.73,538850.8,C33838,Avila-Campbell,ORD61872,Completed,Casey Dean,Lost,73.29
2023-08-01,North,P005,Widget_E,3369,324559.8,337034.1,324559.8,C55710,Powers-Hernandez,ORD80346,Completed,Janice Cole,Won,77.2
2022-06-01,North,P001,Widget_A,8439,798921.45,768914.13,798921.45,C01486,"Smith, Mata and Kelly",ORD63764,Completed,Karen Montgomery,Won,73.32
2025-01-01,North,P005,Widget_E,1840,149908.36,154941.27,149908.36,C50815,"Norris, Graham and Simmons",ORD13422,Completed,Zachary Branch,Won,93.63
2024-08-01,West,P005,Widget_E,8782,479422.21,500988.86,479422.21,C46121,Moore-Smith,ORD46769,Completed,Kyle Sullivan,Won,93.55
2023-04-01,North,P003,Widget_C,6211,489445.25,493814.34,489445.25,C52595,George-Banks,ORD93948,Completed,Anna Aguirre,Lost,84.98
2022-11-01,South,P001,Widget_A,7679,494280.76,476257.3,494280.76,C53493,Clark Ltd,ORD83474,Completed,Christopher Castillo,Lead,86.22
2025-01-01,West,P003,Widget_C,4506,416026.8,405158.28,416026.8,C79763,Collins Group,ORD42530,Completed,Lisa Wilson,Lost,92.63
2022-09-01,West,P002,Widget_B,2357,156471.58,162191.79,156471.58,C00387,White-Martinez,ORD43688,Completed,Daniel Flores,Won,73.05
2022-12-01,West,P001,Widget_A,3488,253553.22,244493.41,253553.22,C82726,"Mcpherson, Gutierrez and Mullins",ORD34021,Completed,Ashley Neal,Won,78.16
2024-07-01,South,P004,Widget_D,7977,614746.54,621158.32,614746.54,C38610,"Richardson, Sanders and Smith",ORD89340,Completed,Carlos Smith,Won,78.06
2022-07-01,South,P004,Widget_D,5623,465433.82,474087.48,465433.82,C67328,Nguyen-Kerr,ORD04400,Completed,Dr. Aaron Johnson,Won,90.59
2023-01-01,North,P004,Widget_D,9950,614459.98,618252.0,614459.98,C17826,"Rivera, Stone and Kane",ORD54286,Completed,Paula Lewis,Won,89.28
2023-12-01,North,P002,Widget_B,9625,723306.87,739709.22,723306.87,C68701,Wilson-Cooper,ORD98659,Completed,Shelby Reynolds,Won,88.08
2022-08-01,North,P001,Widget_A,7303,701632.04,723020.49,701632.04,C21016,Smith-Brown,ORD01878,Completed,Kaitlyn Banks,Won,77.9
2022-09-01,West,P003,Widget_C,9619,563646.26,590559.24,563646.26,C71542,"Carter, Pittman and Dixon",ORD07041,Completed,Joel Padilla,Won,79.23
2023-07-01,North,P004,Widget_D,3628,341576.67,352578.57,341576.67,C14400,Gilbert and Sons,ORD49620,Completed,Benjamin Lopez,Won,71.76
2024-02-01,West,P004,Widget_D,3121,194188.65,199674.54,194188.65,C96007,Peters-Mendoza,ORD71545,Completed,Christina Gallegos,Won,87.24
2024-08-01,North,P001,Widget_A,6124,307079.34,295552.23,307079.34,C24885,Howard-Ramos,ORD31013,Completed,Christopher Hamilton,Won,91.38
2023-03-01,West,P002,Widget_B,9817,588662.03,565035.8,588662.03,C12380,"Ward, Ryan and Martin",ORD96152,Completed,Brenda White,Won,93.65
2022-10-01,North,P004,Widget_D,2761,191877.63,191309.29,191877.63,C71844,"Hopkins, Sims and Mcdonald",ORD73121,Cancelled,Jared Smith,Won,83.56
2024-08-01,North,P005,Widget_E,2183,199324.25,204230.97,199324.25,C63293,Anderson-Chan,ORD44277,Cancelled,Craig Garcia,Won,91.88
2022-10-01,South,P001,Widget_A,2754,273149.97,282561.16,273149.97,C09142,Curry-Taylor,ORD09447,Completed,Jessica Anderson,Won,90.71
2025-04-01,North,P003,Widget_C,5728,423563.47,433686.15,423563.47,C93344,Jones-Salas,ORD41799,Completed,Alexander Adams,Lost,91.06
2023-12-01,North,P002,Widget_B,6718,617740.28,598204.05,617740.28,C78401,Baird-Hughes,ORD86003,Completed,Christopher Torres,Lost,82.23
2023-09-01,West,P001,Widget_A,8090,522687.09,525523.43,522687.09,C21477,"Chandler, Nelson and Sampson",ORD71025,Completed,Ronald Jones,Won,93.13
2024-10-01,South,P004,Widget_D,2637,191707.14,190257.07,191707.14,C28057,"Davis, Smith and Reed",ORD32326,Completed,Emily Green,Lost,79.51
2025-02-01,West,P001,Widget_A,1678,109029.05,109558.06,109029.05,C11394,Irwin-Harris,ORD01327,Completed,Shelly Franklin,Won,93.2
2023-02-01,South,P002,Widget_B,1070,54835.45,55064.01,54835.45,C13843,Johnson-Davis,ORD78244,Completed,Megan Howell,Won,86.7
2023-03-01,North,P002,Widget_B,9801,930199.47,949215.56,930199.47,C36094,Perez-Richardson,ORD30823,Completed,Anna Avery,Won,94.91
2022-12-01,North,P002,Widget_B,8085,738078.74,730947.56,738078.74,C76512,"Williams, Petersen and Ray",ORD27836,Completed,Anthony Taylor,Won,85.97
2022-05-01,South,P003,Widget_C,2310,209469.21,206096.97,209469.21,C28115,"Wiggins, Brewer and Munoz",ORD86246,Completed,Bailey Knapp,Lead,88.99
2023-01-01,North,P005,Widget_E,3457,254517.37,264423.13,254517.37,C56987,Tran-Patel,ORD34023,Completed,Tiffany Sutton,Won,77.56
2022-09-01,South,P002,Widget_B,3896,283316.22,282396.54,283316.22,C63825,White-Kramer,ORD45646,Completed,Valerie Henderson,Won,90.71
2024-04-01,North,P004,Widget_D,1365,95903.03,91314.87,95903.03,C16031,Salas LLC,ORD55437,Completed,Dylan Daniel,Won,87.65
2024-01-01,West,P004,Widget_D,7860,644653.97,663582.91,644653.97,C81737,"Washington, Miller and Price",ORD21198,Completed,Natasha Banks,Lead,70.67
2023-07-01,West,P005,Widget_E,8408,680849.04,712106.91,680849.04,C28218,Day Inc,ORD83359,Completed,Corey Gonzalez,Won,80.16
2024-01-01,North,P003,Widget_C,6503,400825.74,399380.7,400825.74,C13159,Price-Allen,ORD02266,Cancelled,Robert Williams,Won,76.02
2024-12-01,South,P003,Widget_C,5366,361733.94,370501.64,361733.94,C91811,Johnson-Mckee,ORD62731,Completed,Stephanie Carter,Won,70.72
2024-01-01,North,P001,Widget_A,6441,477176.29,494855.95,477176.29,C22634,"Ayala, Phillips and Copeland",ORD97131,Completed,Michelle Peters,Won,86.63
2024-03-01,North,P002,Widget_B,4925,308765.5,309717.9,308765.5,C09105,"Hubbard, Baxter and Henderson",ORD16560,Completed,Krystal Payne,Won,88.51
2022-08-01,South,P002,Widget_B,1128,71903.24,73345.68,71903.24,C82120,Villarreal-Miller,ORD84391,Completed,Leslie Potter,Won,78.14
2024-10-01,North,P002,Widget_B,4606,437863.53,434306.65,437863.53,C86254,Peterson-Bailey,ORD82659,Completed,Tracey Mcintyre,Lost,85.91
2022-11-01,West,P002,Widget_B,7226,664310.62,670883.8,664310.62,C43193,Smith-Allen,ORD27863,Completed,Joseph Duncan,Won,83.51
2024-03-01,North,P005,Widget_E,3809,291495.97,281380.14,291495.97,C29841,Sandoval-Williams,ORD78700,Completed,Michael Wilson,Won,82.12
2024-06-01,South,P003,Widget_C,7409,678048.18,697877.36,678048.18,C19608,"Shaffer, Smith and Smith",ORD92318,Completed,Christopher Rodgers,Won,82.42
2024-09-01,South,P001,Widget_A,6643,501415.49,515607.54,501415.49,C72660,"Riley, Swanson and Mitchell",ORD37230,Completed,Andrea Adams,Won,73.73
2022-09-01,South,P002,Widget_B,7176,673160.46,697632.72,673160.46,C96313,"Durham, Randall and Myers",ORD86570,Completed,David Barton,Won,85.57
2023-08-01,South,P005,Widget_E,1463,106071.11,107106.06,106071.11,C81725,Turner Inc,ORD91587,Completed,Dakota Smith Jr.,Won,73.57
2024-09-01,West,P004,Widget_D,6971,480238.47,470205.74,480238.47,C39617,"Becker, Koch and Clark",ORD71124,Completed,Stephanie Johnson,Lost,74.24
2025-03-01,West,P005,Widget_E,2474,221830.98,219654.73,221830.98,C55302,Walker PLC,ORD59531,Cancelled,Patrick Gonzalez,Won,88.15
2023-08-01,South,P003,Widget_C,8613,808235.97,836809.39,808235.97,C71944,Smith-Hill,ORD79742,Completed,Kathryn Ford,Lost,86.13
2023-02-01,South,P002,Widget_B,2593,141282.01,135625.08,141282.01,C82729,Pope Ltd,ORD18367,Completed,Marcus Ortiz,Won,93.53
2024-03-01,South,P005,Widget_E,6412,511969.28,519686.31,511969.28,C94712,Perez-Garcia,ORD45236,Completed,Rebecca Lester,Lost,78.4
2024-11-01,South,P005,Widget_E,5449,536362.84,537563.72,536362.84,C95603,Lopez-Paul,ORD73477,Completed,Heather Murray,Won,88.67
2023-01-01,South,P002,Widget_B,9681,775131.13,809671.89,775131.13,C92092,"Nelson, Simmons and Hardy",ORD95625,Completed,Russell Brown,Lead,88.67
2023-11-01,West,P005,Widget_E,8683,434177.11,418877.99,434177.11,C59236,Lee Ltd,ORD15362,Completed,Mary Wong,Lost,90.95
2025-02-01,South,P003,Widget_C,3112,238923.29,247725.07,238923.29,C11996,"Stephens, Williams and Bailey",ORD83134,Completed,Kristin Johnson,Won,78.72
2023-11-01,North,P004,Widget_D,3865,204713.66,211700.95,204713.66,C21579,Brewer PLC,ORD39969,Completed,Jason Huynh,Won,84.35
2023-12-01,South,P002,Widget_B,2864,225824.53,224118.23,225824.53,C19228,Smith-Mejia,ORD10582,Cancelled,Anne Fields,Lost,93.09
2025-05-01,West,P005,Widget_E,6857,482221.49,485801.21,482221.49,C56940,Wilkerson Ltd,ORD57982,Completed,Joanna Sullivan,Lost,72.12
2025-01-01,South,P001,Widget_A,3286,216426.0,222437.76,216426.0,C14236,Jones Inc,ORD23900,Completed,Chris Mitchell,Lost,94.72
2024-08-01,West,P004,Widget_D,2825,164238.76,170075.8,164238.76,C06725,Washington-Ferguson,ORD92128,Cancelled,Tracy Powell,Lead,74.94
2024-12-01,North,P001,Widget_A,8612,527240.25,540126.11,527240.25,C54156,Garcia-Frost,ORD13494,Completed,Sydney Suarez,Won,88.85
2023-05-01,South,P003,Widget_C,5891,557833.43,551031.68,557833.43,C98611,"Arnold, Collins and Watkins",ORD57018,Completed,John Cole,Lead,74.43
2022-07-01,West,P001,Widget_A,4260,346057.73,347823.54,346057.73,C41390,Daniels PLC,ORD31429,Completed,David Boyd,Won,91.7
2024-10-01,North,P003,Widget_C,2692,157178.02,153487.13,157178.02,C88065,Goodwin-Fowler,ORD78490,Completed,Michelle Carlson,Won,75.21
2022-12-01,North,P001,Widget_A,6118,323088.95,337179.73,323088.95,C05000,"Morris, Allen and Wilson",ORD93491,Completed,Kathryn Sullivan,Won,74.51
2022-09-01,North,P002,Widget_B,9670,620727.48,640071.4,620727.48,C11445,Guerrero-Holloway,ORD18582,Completed,Steven Torres,Lost,84.3
2025-03-01,South,P001,Widget_A,4973,259111.34,252761.3,259111.34,C00707,Luna-Greer,ORD38047,Completed,Jacob Contreras,Won,91.42
2024-10-01,West,P005,Widget_E,7273,451246.77,442939.97,451246.77,C49355,Garcia Group,ORD20381,Completed,Kimberly Flores,Lost,90.06
2023-02-01,North,P004,Widget_D,4341,358379.88,358178.83,358379.88,C62363,"Freeman, Hernandez and Little",ORD46831,Cancelled,Rick Huerta,Won,89.36
2024-12-01,West,P002,Widget_B,2177,176049.07,175367.4,176049.07,C41721,Clark and Sons,ORD89936,Completed,Latoya Murphy,Won,81.72
2023-06-01,West,P003,Widget_C,1643,111720.87,108939.78,111720.87,C48736,Martinez-Cooper,ORD13443,Completed,Carlos Powers MD,Lost,85.06
2022-06-01,North,P005,Widget_E,1064,55523.69,53755.35,55523.69,C37896,"Richardson, Solis and Todd",ORD22582,Completed,Nathan Kirby,Won,82.1
2024-11-01,South,P001,Widget_A,1818,129841.05,131272.63,129841.05,C48678,Navarro-Love,ORD87962,Completed,Brian Robles,Won,83.86
2024-08-01,West,P005,Widget_E,4448,243643.94,234074.29,243643.94,C20181,"Meyers, Williams and Mcdaniel",ORD49577,Completed,Jeffrey Wilkerson,Won,91.33
2024-10-01,West,P005,Widget_E,2808,156837.59,151440.65,156837.59,C58835,Scott-Yang,ORD41929,Cancelled,Craig Alvarez,Won,86.77
2024-01-01,North,P004,Widget_D,1582,157875.08,152713.11,157875.08,C29628,Weber Ltd,ORD45883,Completed,Gary Rodriguez,Lost,76.38
2022-05-01,South,P005,Widget_E,3276,191557.22,187397.61,191557.22,C08951,"Thompson, Davis and Woods",ORD38487,Completed,Anthony Morales,Won,88.42
2022-12-01,West,P003,Widget_C,9784,884199.98,902662.26,884199.98,C27473,Walker PLC,ORD05336,Completed,Carol Cowan,Won,85.5
2024-11-01,South,P001,Widget_A,8346,632852.7,608931.85,632852.7,C76133,"Phelps, Key and Wood",ORD67309,Completed,Tracy Ramos,Lead,81.63
2024-05-01,North,P001,Widget_A,7798,596549.39,620695.37,596549.39,C17149,Fuentes Inc,ORD76361,Completed,Stephanie Marshall,Won,75.37
2022-09-01,West,P001,Widget_A,7656,586878.42,586825.76,586878.42,C51138,"Suarez, Lambert and Hays",ORD10622,Completed,Morgan Haney,Won,94.58
2022-10-01,South,P002,Widget_B,8876,445091.14,452301.85,445091.14,C90927,Brown-Kline,ORD36020,Completed,Karen Cruz MD,Won,85.4
2023-08-01,South,P005,Widget_E,9484,517066.78,524370.16,517066.78,C49311,Taylor PLC,ORD01970,Cancelled,Lisa Diaz,Lead,88.41
2023-09-01,North,P004,Widget_D,7458,450435.67,464589.37,450435.67,C58769,Nelson-Hatfield,ORD66685,Cancelled,Lisa Gallagher,Lost,71.49
2025-05-01,North,P001,Widget_A,1243,74637.91,74943.15,74637.91,C61022,"Rhodes, White and Robinson",ORD01092,Completed,Robert Jones,Lead,71.92
2023-07-01,South,P001,Widget_A,7887,605400.67,629661.76,605400.67,C93317,"Moss, Dickson and Brown",ORD10864,Completed,Antonio Jordan,Lost,77.76
2024-10-01,West,P004,Widget_D,3222,165691.53,169823.33,165691.53,C77759,"Cain, Andrews and Moore",ORD17372,Completed,Richard Petersen,Won,88.21
2024-08-01,West,P005,Widget_E,8148,783620.89,822232.15,783620.89,C10882,"Garcia, Alexander and Taylor",ORD84849,Completed,Nicholas Osborne,Won,76.67
2025-01-01,West,P001,Widget_A,3493,312491.83,303977.92,312491.83,C20950,Hayes Ltd,ORD00977,Completed,Amanda Schneider,Lost,91.85
2025-01-01,West,P005,Widget_E,1678,101406.04,105072.9,101406.04,C80242,Simpson LLC,ORD12210,Completed,Ashley Martinez,Lead,92.07
2025-01-01,North,P001,Widget_A,5376,359317.52,367418.84,359317.52,C61321,Villarreal-Lewis,ORD49658,Completed,Melinda Short,Won,94.36
2023-06-01,West,P001,Widget_A,5942,338377.46,346567.68,338377.46,C01166,"Moon, Roberts and Rubio",ORD45833,Completed,Stephanie Mayo,Won,81.05
2022-05-01,West,P003,Widget_C,1354,120688.24,121747.08,120688.24,C37963,Beck-Powell,ORD99370,Completed,Shari Lozano,Lead,89.08
2025-04-01,South,P005,Widget_E,3029,273326.64,260869.54,273326.64,C13539,Allen-Burns,ORD57329,Completed,Ronald Walsh,Lost,73.54
2023-03-01,North,P001,Widget_A,5920,485074.37,489303.5,485074.37,C24475,"Anderson, Hoffman and Davis",ORD55716,Completed,Lynn Nelson,Won,86.09
2022-12-01,West,P001,Widget_A,1079,68878.08,71831.12,68878.08,C70913,Martin-Jackson,ORD20314,Completed,Daniel Williams,Won,70.36
2023-05-01,West,P001,Widget_A,5158,375032.63,377355.66,375032.63,C20294,Webster PLC,ORD37204,Completed,Jeremiah Sanford,Won,87.13
2023-07-01,North,P005,Widget_E,8501,812083.42,826377.95,812083.42,C19399,Fisher PLC,ORD50776,Completed,Scott Cameron,Won,75.75
2024-08-01,West,P005,Widget_E,4656,446566.06,428463.95,446566.06,C27123,Mills-Mullen,ORD89297,Completed,Thomas Coleman,Won,81.78
2024-03-01,West,P005,Widget_E,1463,111598.96,111843.9,111598.96,C22133,"Black, Huynh and Spencer",ORD75706,Cancelled,Nicole Avila,Lost,89.66
2024-01-01,North,P003,Widget_C,9845,835097.87,855723.83,835097.87,C85457,Lester and Sons,ORD56922,Completed,Mr. Lee Villa Jr.,Won,75.08
2022-09-01,North,P003,Widget_C,7317,683687.6,668609.63,683687.6,C85803,Boyle Inc,ORD19784,Cancelled,Steve Coffey,Won,75.32
2024-02-01,South,P001,Widget_A,9060,861543.27,841146.77,861543.27,C83441,Curry Group,ORD42832,Completed,Christopher Randall,Won,94.53
2022-10-01,South,P004,Widget_D,5570,340489.68,345823.25,340489.68,C69765,Taylor-Dixon,ORD51001,Completed,Corey Davis,Won,93.51
2024-12-01,South,P004,Widget_D,8561,488805.61,477868.3,488805.61,C15861,"Clarke, Conway and Ross",ORD52735,Completed,Kristen Perez,Won,89.57
2023-11-01,West,P004,Widget_D,4200,352099.51,358101.25,352099.51,C53923,"Cline, Kennedy and Mitchell",ORD25362,Completed,Robin Burke,Lead,88.93
2024-10-01,West,P001,Widget_A,4315,402197.01,384688.59,402197.01,C52035,Miller-Peters,ORD43537,Completed,Samantha Crawford,Won,72.22
2025-05-01,West,P003,Widget_C,5518,413896.26,430942.11,413896.26,C68448,"Allen, Smith and Mullen",ORD27947,Completed,Joseph Thomas,Won,80.5
2024-10-01,North,P003,Widget_C,6533,348178.06,353269.51,348178.06,C19087,"Williams, Munoz and Smith",ORD45175,Completed,Sabrina Robles,Won,74.33
2022-12-01,North,P002,Widget_B,8111,597103.63,616261.11,597103.63,C23835,Avery-Craig,ORD07798,Completed,Nicholas Miller,Lost,76.94
2024-10-01,South,P001,Widget_A,7739,419127.23,427160.73,419127.23,C08019,Taylor LLC,ORD73648,Completed,Garrett Mathis,Won,93.13
2025-04-01,West,P004,Widget_D,2287,127637.22,125407.64,127637.22,C84170,Reynolds-Young,ORD78256,Completed,Elizabeth Carroll,Lost,75.07
2023-10-01,North,P002,Widget_B,5449,273783.55,261717.73,273783.55,C77343,Jones LLC,ORD12249,Completed,Justin Fuller,Won,70.27
2023-01-01,West,P004,Widget_D,4807,461065.37,479662.97,461065.37,C88509,Thomas-Harper,ORD87999,Completed,Jacob Jordan,Won,78.19
2023-02-01,West,P002,Widget_B,1275,121117.24,123944.29,121117.24,C46160,Baker-Ross,ORD19385,Completed,Walter Edwards,Won,76.18
2022-05-01,North,P001,Widget_A,8939,756421.51,763200.87,756421.51,C97202,Huffman PLC,ORD03343,Completed,David Wright,Lost,92.67
2023-10-01,North,P004,Widget_D,2071,179545.86,173033.82,179545.86,C84736,Glover PLC,ORD45658,Completed,John Terrell,Lost,78.2
2022-06-01,West,P004,Widget_D,6645,338672.27,332912.83,338672.27,C71066,Chen and Sons,ORD39523,Completed,Denise Bush,Won,80.6
2025-02-01,North,P005,Widget_E,1292,116862.23,117977.14,116862.23,C64400,Martinez PLC,ORD56029,Completed,Katherine Poole,Lost,85.82
2023-07-01,South,P001,Widget_A,9682,935221.46,915039.72,935221.46,C93007,Li Ltd,ORD94412,Completed,Christopher Lara,Won,77.79
2024-12-01,West,P003,Widget_C,2487,245433.0,240909.64,245433.0,C18379,Valenzuela LLC,ORD10689,Completed,Maurice Rangel,Lost,84.47
2023-06-01,West,P005,Widget_E,6929,650542.76,653156.85,650542.76,C73557,Evans LLC,ORD84038,Completed,John Thomas,Lost,74.21
2023-01-01,North,P004,Widget_D,7638,736119.52,703125.75,736119.52,C35902,Logan Ltd,ORD96123,Completed,Debra Harris,Lost,71.5
2024-06-01,North,P001,Widget_A,7940,544081.77,548505.84,544081.77,C93881,Stephens Ltd,ORD80218,Completed,William Farmer,Lost,77.13
2023-11-01,North,P001,Widget_A,8574,773116.23,755468.3,773116.23,C04174,Reyes-Miles,ORD59488,Completed,Joseph Smith,Won,89.53
2025-04-01,South,P003,Widget_C,7456,568894.32,553661.42,568894.32,C73749,Mclean-Brown,ORD12048,Completed,Bryan Benson,Lost,78.02
2023-12-01,North,P001,Widget_A,6633,593322.87,604152.35,593322.87,C07133,"Lopez, King and Vasquez",ORD57945,Completed,Jeffery Sweeney,Won,72.69
2024-01-01,West,P005,Widget_E,3579,229435.34,238868.04,229435.34,C25882,"Allen, Mendez and Clark",ORD41423,Completed,John Simmons,Won,70.53
2024-07-01,West,P005,Widget_E,3134,161328.62,162385.55,161328.62,C28898,Mclean LLC,ORD97587,Cancelled,Heidi Bartlett,Won,72.9
2023-10-01,South,P003,Widget_C,9766,747925.89,775794.47,747925.89,C21218,"Simpson, Ray and Adkins",ORD78430,Completed,Crystal Jackson,Won,81.88
2022-09-01,South,P003,Widget_C,4525,317050.42,307285.33,317050.42,C19308,"Taylor, Stewart and Cooke",ORD58677,Completed,Ashley Stevens,Won,92.81
2024-09-01,South,P003,Widget_C,6478,563778.11,590331.93,563778.11,C96784,Patel Group,ORD38872,Completed,Carlos Bennett,Won,80.53
2023-05-01,North,P005,Widget_E,9422,595669.73,566031.97,595669.73,C58620,"Middleton, Thompson and Neal",ORD80661,Completed,Dakota Pacheco MD,Lost,80.38
2024-02-01,South,P005,Widget_E,6470,567801.18,589273.28,567801.18,C37460,Richmond-Johnson,ORD43349,Cancelled,Stephanie Dawson,Won,81.42
2023-01-01,West,P001,Widget_A,8614,541734.73,532872.27,541734.73,C11535,Jones-Jenkins,ORD79506,Completed,Mercedes Richardson,Won,83.18
2024-11-01,South,P005,Widget_E,8785,488585.34,467410.2,488585.34,C99207,Stephens Ltd,ORD87020,Completed,Amy Burns,Won,70.42
2024-02-01,North,P005,Widget_E,3657,311451.2,315569.94,311451.2,C52606,Stanley Ltd,ORD19350,Completed,Rebecca Howard,Lead,80.92
2024-03-01,South,P005,Widget_E,7284,526542.54,510893.66,526542.54,C39362,Phillips-Schmidt,ORD81665,Completed,Christina Gardner,Won,88.26
2023-10-01,South,P001,Widget_A,5174,294697.63,285284.22,294697.63,C18267,Romero PLC,ORD42920,Cancelled,Jessica Martinez,Won,80.02
2022-05-01,South,P001,Widget_A,6185,596935.35,567986.03,596935.35,C76986,Stafford-Patterson,ORD30580,Completed,Victoria Norman,Lost,86.33
2024-03-01,West,P005,Widget_E,9439,799638.61,820456.56,799638.61,C75534,Mclaughlin-Turner,ORD34918,Completed,Jared Taylor,Won,91.34
2023-11-01,West,P005,Widget_E,3346,182212.28,188030.56,182212.28,C46236,"Booth, Small and Campbell",ORD34921,Completed,Brianna Silva,Won,81.83
2023-05-01,West,P003,Widget_C,8953,448370.58,467530.6,448370.58,C13432,Hall Ltd,ORD93326,Completed,Jose Richards,Lost,70.75
2023-09-01,South,P003,Widget_C,8151,618956.11,616587.7,618956.11,C95503,Foster Ltd,ORD94189,Completed,Brian Foster,Won,75.44
2024-11-01,North,P004,Widget_D,2074,126557.6,126009.11,126557.6,C43203,Potter-Harrison,ORD49974,Completed,Joshua Hale,Won,70.42
2023-08-01,West,P004,Widget_D,1441,134143.49,133788.66,134143.49,C68129,Hopkins Group,ORD90110,Completed,Nathan Rogers,Won,76.02
2023-12-01,South,P001,Widget_A,3395,233682.88,224867.84,233682.88,C95809,Nielsen PLC,ORD76117,Completed,Dr. Brian Mayo PhD,Won,76.95
2024-05-01,South,P002,Widget_B,1851,179538.77,177435.75,179538.77,C53971,May-Williams,ORD63851,Completed,Tamara Donaldson,Lead,83.17
2024-10-01,South,P003,Widget_C,4658,243203.0,239886.49,243203.0,C72212,"Arnold, Flores and Sanchez",ORD33829,Cancelled,Diana English,Won,87.64
2023-02-01,South,P003,Widget_C,2492,191114.34,190601.62,191114.34,C28889,Green-Delacruz,ORD51281,Completed,Gary Hunter,Won,87.14
2023-03-01,South,P001,Widget_A,3430,294279.02,290741.22,294279.02,C70930,Brown Group,ORD49585,Completed,Luis Owens,Lead,80.89
2022-10-01,South,P002,Widget_B,8080,746834.45,744675.04,746834.45,C97862,"King, Ortiz and Rogers",ORD04303,Completed,Sarah May,Won,86.29
2022-10-01,North,P004,Widget_D,6173,321882.67,312688.27,321882.67,C82637,Downs-Leonard,ORD34107,Completed,Christina Roberts,Won,73.82
2025-01-01,South,P002,Widget_B,9067,465633.24,472302.5,465633.24,C74759,Stanley-Hart,ORD24426,Completed,John Bolton,Won,86.67
2024-05-01,West,P003,Widget_C,6485,376247.5,388785.76,376247.5,C96792,Patel-Rice,ORD31853,Completed,Carrie Schneider,Won,79.62
2023-08-01,North,P004,Widget_D,9494,932332.55,948439.65,932332.55,C94854,"Mendoza, Perry and Gray",ORD89641,Cancelled,Michael Martin,Lost,88.78
2023-04-01,West,P002,Widget_B,3386,170589.53,163868.67,170589.53,C60399,"Baker, Gonzalez and Jones",ORD29842,Completed,Benjamin Lopez,Won,87.65
2023-08-01,South,P001,Widget_A,8728,867896.34,833237.36,867896.34,C82410,"Cortez, Bridges and Larson",ORD02177,Completed,Benjamin Miller,Won,92.51
2022-12-01,West,P003,Widget_C,2380,186621.64,190784.47,186621.64,C08456,"Abbott, Davis and Campbell",ORD00725,Completed,Benjamin Sampson,Won,73.78
2023-03-01,West,P005,Widget_E,7609,385642.65,403773.58,385642.65,C32186,Little LLC,ORD11512,Completed,Elizabeth Patterson MD,Won,84.44
2025-04-01,North,P004,Widget_D,5815,510152.24,519748.7,510152.24,C50352,Peterson-Johnson,ORD57265,Cancelled,Brenda Davis,Won,70.77
2022-10-01,West,P004,Widget_D,7743,506338.42,504970.42,506338.42,C83074,"Ward, Vincent and Warren",ORD66855,Cancelled,Kayla Owen,Won,93.64
2024-09-01,West,P001,Widget_A,1528,129664.94,132286.5,129664.94,C99642,Rowe-Thomas,ORD46419,Completed,Alyssa Smith,Won,77.23
2023-04-01,South,P003,Widget_C,2919,148471.75,143318.42,148471.75,C42020,Goodman-Vasquez,ORD99328,Cancelled,Jesse Calhoun,Lead,80.75
2023-09-01,West,P001,Widget_A,4741,366938.77,357742.78,366938.77,C33948,"Hartman, Evans and Marsh",ORD88583,Completed,Justin Duncan,Lost,82.98
